EntryID,Source,Year,Month,Day,Asking Price,Real Price,Street,No,Street2,No2,Size,Revenu,brut,net,Price,SalesPrice,yield,yields,Charges,CreditF,Credit,Annuite,CreditFonc,InitMiseAPrix,Comment,Type,"Date 
Completed"
8322,Figaro,1931,1,7,0,0,Rue Damremont,81,,,170,34706,1,,400000,,0.086765,,,0,,,0,,,,Moore
8323,Figaro,1931,1,7,0,0,Rue Rambuteau,83,,,,29000,0,,400000,,0.0725,,,0,,,0,,,,Moore
8324,Figaro,1931,1,8,1,0,Wagram,,,,6 étages,80000,0,,1750000,,0.045714286,,,0,,,0,,,,Moore
8325,Figaro,1931,1,8,1,0,Passy,,,,7 étages,115000,0,,1100000,,0.104545455,,,0,,,0,,,,Moore
8326,Figaro,1931,1,8,1,0,Monceau,,,,"6 étages, 24 appart",112000,0,,1600000,,0.07,,,0,,,0,,,,Moore
8327,Figaro,1931,1,12,1,0,Rue de Rennes,,,,6 étages,67000,0,,1050000,,0.063809524,,,0,,,0,,,,Moore
8328,Figaro,1931,1,12,1,0,7ème arrondissement,,,,,115000,0,,1450000,,0.079310345,,,0,,,0,,,,Moore
8329,Figaro,1931,1,13,1,0,Gare de Lyon,,,,7 étages,80000,0,,1030000,,0.077669903,,,0,,,0,,,,Moore
8330,Figaro,1931,1,13,1,0,Rue de Courcelles,,,,6 étages,105000,0,,1800000,,0.058333333,,,0,,,0,,,,Moore
8331,Figaro,1931,1,14,0,0,Ave Mozart,57,,,,30290,1,,250000,,0.12116,,,0,,,1,,,,Moore
8332,Figaro,1931,1,14,1,0,Luxembourg,,,,"6 étages, 24 appart",120000,0,,1525000,,0.078688525,,,0,,,0,,,,Moore
8333,Figaro,1931,1,14,1,0,Rue de Monceau,,,,,65000,0,,850000,,0.076470588,,,0,,,0,,,,Moore
8334,Figaro,1931,1,15,1,0,Rue Bochard-de-Saron,9,Blvd Rochechouart,,,61520,1,,1300000,,0.047323077,,,0,,,0,,,,Moore
8335,Figaro,1931,1,16,1,0,St-Germain-des-Prés,,,,"6 étages, 12 appart",52000,0,,520000,,0.1,,,0,,,0,,,,Moore
8336,Figaro,1931,1,19,1,0,9ème arrondissement,,,,,25360,0,,400000,,0.0634,,,0,,,0,,,,Moore
8337,Figaro,1931,1,20,1,0,Ave de Versailles,,,,,100000,1,,1000000,,0.1,,,0.4,400000,,0,,,,Moore
8338,Figaro,1931,1,20,1,0,Auteuil,,,,,97000,0,,1000000,,0.097,,,0,,,0,,,,Moore
8339,Figaro,1931,1,21,0,0,Rue Elzevir,7,,,422.6,35000,0,,200000,,0.175,,,0,,,0,,,,Moore
8340,Figaro,1931,1,21,1,0,Rive Gauche,,,,670,42000,0,,400000,,0.105,,,0,,,0,,,,Moore
8341,Figaro,1931,1,22,0,0,Place de Vaugirard,16,Rue Maublanc,15_17,699.04,75135,1,,956667,,0.078537882,,,0,,,1,,,,Moore
8342,Figaro,1931,1,22,0,0,Impasse Werquin,10,Rue du Poteau,74,,5000,0,,200000,,0.025,,,0,,,0,,,,Moore
8343,Figaro,1931,1,22,1,0,Ternes,,,,,50000,0,,675000,,0.074074074,,,0,,,0,,,,Moore
8344,Figaro,1931,1,22,1,0,Blvd Raspail,,,,5 étages,46000,0,,410000,,0.112195122,,,0,,,0,,,,Moore
8345,Figaro,1931,1,23,1,0,Champ-de-Mars,,,,,260000,0,,3200000,,0.08125,,,0,,,0,,,,Moore
8346,Figaro,1931,1,24,0,0,Rue Entrepôt,12,,,,40925,1,,400000,,0.1023125,,,0,,,1,,,,Moore
8347,Figaro,1931,1,27,1,0,Luxembourg,,,,7 étages,26000,0,,335000,,0.07761194,,,0.149253731,50000,4.5,0,,,,Moore
8348,Figaro,1931,1,27,1,0,Rue Reaumur,,,,,84000,0,,1350000,,0.062222222,,,0,,,0,,,,Moore
8349,Figaro,1931,1,27,1,0,Blvd St-Germain,,,,6 étages,105000,0,,1500000,,0.07,,,0,,,0,,,,Moore
8350,Figaro,1931,1,28,0,0,Faubourg Saint-Martin,50,,,322,61755,1,,500000,,0.12351,,,0,,,0,,,,Moore
8351,Figaro,1931,1,28,0,0,Ave de Clichy,35,Rue Le-Chapelais,,115,20500,0,,250000,,0.082,,,0,,,0,,,,Moore
8352,Figaro,1931,1,28,1,0,Pereire,,,,,119000,0,,1550000,,0.076774194,,,0,,,0,,,,Moore
8353,Figaro,1931,1,30,0,0,Rue Fécamp,50,,,,17695,1,,150000,,0.117966667,,,0,,,0,,,,Moore
8354,Figaro,1931,1,30,0,0,Rue Esquirol,40-40bis,,,,9230,1,,250000,,0.03692,,,0,,,0,,,,Moore
8355,Figaro,1931,2,2,0,0,Rue Condorcet,36,,,263.35,49142,0,,600000,,0.08190325,,,0,,,0,,,,Moore
8356,Figaro,1931,2,3,0,0,Ave Marceau,26,,,978.32,245948,1,,3000000,,0.081982667,,,0,,,0,,,,Moore
8357,Figaro,1931,2,3,0,0,Rue de Boulainvilliers,50,Rue des Vignes,,830,64292,1,,1000000,,0.064292,,,0,,,0,,,,Moore
8358,Figaro,1931,2,3,0,0,Rue Maurice-Rouvier,5,,,941,34800,1,,400000,,0.087,,,0,,,0,,,,Moore
8359,Figaro,1931,2,4,0,0,Rue Toricelli,22,,,585,52639,1,,500000,,0.105278,,,0,,,0,,,,Moore
8360,Figaro,1931,2,4,0,0,Rue Pelleport,102,,,329,7500,1,,40000,,0.1875,,,0,,,0,,,,Moore
8361,Figaro,1931,2,4,0,0,Rue Legendre,178,,,455,68472,1,,675000,,0.10144,,,0,,,0,,,,Moore
8362,Figaro,1931,2,4,1,0,16ème arrondissement,,,,,120000,0,,1450000,,0.082758621,,,0,,,0,,,,Moore
8363,Figaro,1931,2,6,0,0,Rue Sedaine,85,,,187.6,27300,1,,360000,,0.075833333,,,0,,,0,,,,Moore
8364,Figaro,1931,2,6,1,0,Métro Villiers,,,,,81000,0,,850000,,0.095294118,,,0,,,0,,,,Moore
8365,Figaro,1931,2,9,1,0,Rue de Rennes,,,,,50000,0,,1100000,,0.045454545,,,0,,,0,,,,Moore
8366,Figaro,1931,2,9,1,0,Trudaine,,,,"6 étages, 18 appart",73000,0,,770000,,0.094805195,,,0,,,0,,,,Moore
8367,Figaro,1931,2,10,1,0,Trinité,,,,6 étages,100000,0,,1030000,,0.097087379,,,0,,,0,,,,Moore
8368,Figaro,1931,2,11,0,0,Rue Maurice-Mayer,3,,,179,20420,1,,130000,,0.157076923,,,0,,,0,,,,Moore
8369,Figaro,1931,2,13,0,0,Ave du Président-Wilson,48,,,390,196225,1,,1000000,,0.196225,,,0,,,0,,,,Moore
8370,Figaro,1931,2,14,0,0,Rue Erlanger,12,,,405,38790,1,,550000,,0.070527273,,,0,,,0,,,,Moore
8371,Figaro,1931,2,14,0,0,Rue Mademoiselle,55,,,,17500,1,,100000,,0.175,,,0,,,0,,,,Moore
8372,Figaro,1931,2,14,1,0,Trocadero,,,,"7 étages, 14 appart",120000,0,,1350000,,0.088888889,,,0.211111111,285000,4.3,0,,,,Moore
8373,Figaro,1931,2,16,1,0,Luxembourg (près),,,,,42100,0,,625000,,0.06736,,,0,,,0,,,,Moore
8374,Figaro,1931,2,17,1,0,Haussmann,,,,,75000,0,,1425000,,0.052631579,,,0,,,0,,,,Moore
8375,Figaro,1931,2,18,1,0,Parc Monceau,,,,569,112000,0,,1500000,,0.074666667,,,0,,,0,,,,Moore
8376,Figaro,1931,2,18,1,0,Passy,,,,7 étages,110000,0,,1500000,,0.073333333,,,0,,,0,,,,Moore
8377,Figaro,1931,2,19,0,0,Rue de Buffon,41,,,350,44200,1,,275000,,0.160727273,,,0,,,0,,,,Moore
8378,Figaro,1931,2,19,0,0,Rue Ramey,42,,,,18800,0,,200000,,0.094,,,0,,,0,,,,Moore
8379,Figaro,1931,2,19,0,0,Rue du Mail,8,,,,100000,1,,800000,,0.125,,,0,,,0,,,,Moore
8380,Figaro,1931,2,20,1,0,3ème arrondissement,,,,,260000,0,,2200000,,0.118181818,,,0,,,0,,,,Moore
8381,Figaro,1931,2,21,1,0,9ème arrondissement,,,,,29100,0,,420000,,0.069285714,,,0,,,0,,,,Moore
8382,Figaro,1931,2,24,1,0,Blvd St-Germain (près),,,,6 étages,107000,0,,1475000,,0.072542373,,,0,,,0,,,,Moore
8383,Figaro,1931,2,24,1,0,Trocadero (près),,,,,40000,0,,1100000,,0.036363636,,,0,,,0,,,,Moore
8384,Figaro,1931,2,24,1,0,Chambre des Députés,,,,6 étages,140000,0,,1500000,,0.093333333,,,0,,,0,,,,Moore
8385,Figaro,1931,2,25,0,0,Rue Lepic,98,,,940,94400,0,,816725,,0.115583581,,,0,,,0,,,,Moore
8386,Figaro,1931,2,26,1,0,Quartier St-Georges,,,,6 étages,101000,0,,1075000,,0.093953488,,,0,,,0,,,,Moore
8387,Figaro,1931,2,26,1,0,Auteuil,,,,7 étages,195000,0,,2500000,,0.078,,,0,,,0,,,,Moore
8388,Figaro,1931,2,27,0,0,Rue Paul-Courier,9,,,288,54307,1,,300000,,0.181023333,,,0,,,0,,,,Moore
8389,Figaro,1931,3,4,0,0,Rue de la Félicité,4,,,265,38050,1,,300000,,0.126833333,,,0,,,1,,,,Moore
8390,Figaro,1931,3,4,0,0,Blvd Rochechouart,4,Rue Bervic,3,136,18000,1,,180000,,0.1,,,0,,,0,,,,Moore
8391,Figaro,1931,3,4,0,0,Rue de la Nation,3,Rue Boissien,4,,21000,1,,200000,,0.105,,,0,,,0,,,,Moore
8392,Figaro,1931,3,4,0,0,Rue Mayet,22,,,280,26304,1,,200000,,0.13152,,,0,,,0,,,,Moore
8393,Figaro,1931,3,4,0,0,Rue Lévis,72,,,402,26235,1,,200000,,0.131175,,,0,,,0,,,,Moore
8394,Figaro,1931,3,4,0,0,Rue Rambuteau,40,,,,54910,1,,650000,,0.084476923,,,0,,,0,,,,Moore
8395,Figaro,1931,3,4,0,0,Rue du Buisson-St-Louis,5,Passage Buisson-St-Louis,3_5,,30783,1,,439775,,0.069997158,,,0,,,0,,,,Moore
8396,Figaro,1931,3,4,1,0,Opéra,,,,270,130000,0,,1250000,,0.104,,,0,,,0,,,,Moore
8397,Figaro,1931,3,4,1,0,Raspail,,,,,65000,0,,1050000,,0.061904762,,,0,,,0,,,,Moore
8398,Figaro,1931,3,6,1,0,15ème arrondissement,,,,"6 étages, 12 appart",50000,0,,800000,,0.0625,,,0,,,0,,,,Moore
8399,Figaro,1931,3,6,1,0,Porte Maillot,,,,,70000,0,,750000,,0.093333333,,,0,,,0,,,,Moore
8400,Figaro,1931,3,6,1,0,Ave Grande-Armée,,,,,175000,0,,2500000,,0.07,,,0,,,0,,,,Moore
8401,Figaro,1931,3,7,0,0,Rue de Chabrol,61,,,,50000,0,,350000,,0.142857143,,,0,,,1,,,,Moore
8402,Figaro,1931,3,7,1,0,Odéon,,,,770,101700,0,,1400000,,0.072642857,,,0,,,0,,,,Moore
8403,Figaro,1931,3,10,1,0,Sénat,,,,5 étages,102000,0,,1200000,,0.085,,,0,,,0,,,,Moore
8404,Figaro,1931,3,10,1,0,Villiers,,,,,90000,0,,1450000,,0.062068966,,,0,,,0,,,,Moore
8405,Figaro,1931,3,11,0,0,Rue de Gravelle,17,,,520,30000,0,,300000,,0.1,,,0,,,0,,,,Moore
8406,Figaro,1931,3,11,1,0,Faubourg-St-Germain,,,,5 étages,100500,0,,2200000,,0.045681818,,,0,,,0,,,,Moore
8407,Figaro,1931,3,14,1,0,Courcelles,,,,,160000,0,,2500000,,0.064,,,0,,,0,,,,Moore
8408,Figaro,1931,3,14,1,0,Courcelles,,,,,150000,0,,2000000,,0.075,,,0,,,0,,,,Moore
8409,Figaro,1931,3,14,1,0,Porte Dauphine,,,,,71500,0,,1350000,,0.052962963,,,0,,4.75,1,,,,Moore
8410,Figaro,1931,3,16,0,0,Rue des Rosiers,3bis,,,200.76,37505,1,,375000,,0.100013333,,,0,,,0,,,,Moore
8411,Figaro,1931,3,16,0,0,Ave de Tourville,6,,,200.98,53598,1,,600000,,0.08933,,,0,,,0,,,,Moore
8412,Figaro,1931,3,17,1,0,Bastille,,,,1800.62,176000,0,,3000000,,0.058666667,,,0,,,0,,,,Moore
8413,Figaro,1931,3,17,1,0,Trocadero,,,,500,300000,0,,3500000,,0.085714286,,,0,,,0,,,,Moore
8414,Figaro,1931,3,20,1,0,Ave Foch (près),,,,,138000,0,,2000000,,0.069,,,0,,,0,,,,Moore
8415,Figaro,1931,3,20,1,0,Ave Mozart,,,,,84000,0,,1300000,,0.064615385,,,0,,,0,,,,Moore
8416,Figaro,1931,3,21,1,0,Ave Trudaine,,,,"6 étages, 12 appart",186000,0,,2250000,,0.082666667,,,0,,,1,,,,Moore
8417,Figaro,1931,3,25,1,0,6ème arrondissement ,,,,,85000,0,,875000,,0.097142857,,,0,,,0,,,,Moore
8418,Figaro,1931,3,26,1,0,Trinité,,,,7 étages,90000,0,,1450000,,0.062068966,,,0,,,0,,,,Moore
8419,Figaro,1931,3,26,1,0,Place Victor-Hugo,,,,,320000,0,,4850000,,0.065979381,,,0,,,0,,,,Moore
8420,Figaro,1931,3,27,1,0,Muette,,,,,200000,0,,2650000,,0.075471698,,,0,,,0,,,,Moore
8421,Figaro,1931,3,28,0,0,Rue Guyot,31,,,374,116000,1,,1800000,,0.064444444,,,0,,,0,,,,Moore
8422,Figaro,1931,3,28,0,0,Blvd Sébastopol ,71,,,140,52500,1,,450000,,0.116666667,,,0,,,0,,,,Moore
8423,Figaro,1931,3,31,1,0,Faubourg-St-Germain,,,,360,90000,0,,1250000,,0.072,,,0,,,0,,,,Moore
8424,Figaro,1931,4,2,0,0,Rue de Vanves,31,,,234,19089,1,,170000,,0.112288235,,,0,,,0,,,,Moore
8425,Figaro,1931,4,2,0,0,Rue de la Vega,11bis,,,235.5,27550,1,,275000,,0.100181818,,,0,,,0,,,,Moore
8426,Figaro,1931,4,4,1,0,Place St-Georges,,,,"6 étages, 12 appart",80000,0,,875000,,0.091428571,,,0,,,0,,,,Moore
8427,Figaro,1931,4,7,0,0,Blvd Haussmann,115,Rue de Miromesnil,53,,112060,1,,2000000,,0.05603,,,0,,,0,,,,Moore
8428,Figaro,1931,4,8,0,0,Rue de Saintonge,27,,,,38500,1,,125000,,0.308,,,0,,,0,,,,Moore
8429,Figaro,1931,4,14,0,0,Rue Bellechasse,44,,,,144234,1,,600000,,0.24039,,,0,,,1,,,,Moore
8430,Figaro,1931,4,14,1,0,Blvd St-Michel (près),,,,5 étages,33000,0,,400000,,0.0825,,,0,,,0,,,,Moore
8431,Figaro,1931,4,14,1,0,Ave Opéra,,,,5 étages,33000,0,,2100000,,0.015714286,,,0,,,1,,,,Moore
8432,Figaro,1931,4,14,1,0,Passy,,,,12 appart,90000,0,,1100000,,0.081818182,,,0.136363636,150000,4.55,0,,,,Moore
8433,Figaro,1931,4,14,1,0,Madeleine,,,,280,70000,0,,900000,,0.077777778,,,0,,,0,,,,Moore
8434,Figaro,1931,4,15,0,0,Blvd Richard-Lenoir,38,,,637,99866,1,,975000,,0.102426667,,,0,,,0,,,,Moore
8435,Figaro,1931,4,15,1,0,Monceau,,,,7 étages,150000,0,,2600000,,0.057692308,,,0,,,0,,,,Moore
8436,Figaro,1931,4,15,1,0,Place du Théâtre-Français,,,,,70000,0,,1050000,,0.066666667,,,0,,,0,,,,Moore
8437,Figaro,1931,4,15,1,0,Rue Monge (près),,,,6 étages,65000,0,,900000,,0.072222222,,,0,,,0,,,,Moore
8438,Figaro,1931,4,17,1,0,Luxembourg,,,,"5 étages, 15 appart",132000,0,,1650000,,0.08,,,0,,,0,,,,Moore
8439,Figaro,1931,4,21,0,0,Rue Monceau,40,,,791.3,253632,0,,4000000,,0.063407895,,,0,,,0,,,,Moore
8440,Figaro,1931,4,21,1,0,Gobelins,,,,7 étages,85000,0,,1175000,,0.072340426,,,0,,,0,,,,Moore
8441,Figaro,1931,4,22,0,0,Rue Lamarck,76,,,252,33961,1,,300000,,0.113203333,,,0,,,0,,,,Moore
8442,Figaro,1931,4,22,1,0,8ème arrondissement,,,,,95000,0,,1300000,,0.073076923,,,0,,,0,,,,Moore
8443,Figaro,1931,4,23,0,0,Rue Fremicourt,49,Place Cambronne,1,186,58265,1,,500000,,0.11653,,,0,,,0,,,,Moore
8444,Figaro,1931,4,24,0,0,Ave de St-Ouen,124_124bis,,,970,53725,1,,600000,,0.089541667,,,0,,,0,,,,Moore
8445,Figaro,1931,4,24,1,0,Quartier Latin,,,,6 étages,65000,0,,900000,,0.072222222,,,0,,,0,,,,Moore
8446,Figaro,1931,4,25,0,0,Ave Grande-Armée,57,,,317,58981,1,,900000,,0.065534444,,,0,,,0,,,,Moore
8447,Figaro,1931,4,29,1,0,École-Militaire,,,,,175000,0,,2400000,,0.072916667,,,0,,,0,,,,Moore
8448,Figaro,1931,4,29,1,0,Blvd de Strasbourg,,,,"6 étages, 12 appart",50000,0,,625000,,0.08,,,0,,,0,,,,Moore
8449,Figaro,1931,4,29,1,0,Victor-Hugo,,,,6 étages,335000,0,,5500000,,0.060909091,,,0,,,0,,,,Moore
8450,Figaro,1931,4,29,1,0,François-1er,,,,"6 étages, 24 appart",425000,0,,6000000,,0.070833333,,,0,,,0,,,,Moore
8451,Figaro,1931,4,30,0,0,Rue de Trevise,13,Rue de la Roule-Rouge,6,412,135804,1,,1000000,,0.135804,,,0,,,0,,,,Moore
8452,Figaro,1931,4,30,1,0,Carrefour Châteaudun,,,,,38000,0,,600000,,0.063333333,,,0,,,0,,,,Moore
8453,Figaro,1931,4,30,1,0,Trinité,,,,,132000,0,,1350000,,0.097777778,,,0,,,0,,,,Moore
8454,Figaro,1931,4,30,1,0,Batignolles,,,,"5 étages, 10 appart",75000,0,,1375000,,0.054545455,,,0,,,0,,,,Moore
8455,Figaro,1931,5,1,0,0,Rue de Monbel,6,,,287.25,121470,1,,1000000,,0.12147,,,0,,,0,,,,Moore
8456,Figaro,1931,5,4,1,0,Blvd Malsherbes,,,,,150000,0,,1600000,,0.09375,,,0,,,0,,,,Moore
8457,Figaro,1931,5,4,1,0,Ave Henri-Martin,,,,,220000,0,,3000000,,0.073333333,,,0,,,0,,,,Moore
8458,Figaro,1931,5,5,1,0,Trocadero,,,,,50000,0,,630000,,0.079365079,,,0,,,0,,,,Moore
8459,Figaro,1931,5,5,1,0,Invalides,,,,,90000,0,,1400000,,0.064285714,,,0,,,0,,,,Moore
8460,Figaro,1931,5,5,1,0,St-Lazare,,,,"6 étages, 18 appart",92000,0,,1250000,,0.0736,,,0.08,100000,4.5,0,,,,Moore
8461,Figaro,1931,5,6,0,0,Rue Chapu,12,Ave Versailles,,201,32097,1,,250000,,0.128388,,,0,,,0,,,,Moore
8462,Figaro,1931,5,6,1,0,Ave de Villiers,,,,285,40000,0,,525000,,0.076190476,,,0,,,0,,,,Moore
8463,Figaro,1931,5,6,1,0,Blvd St-Germain,,,,,70000,0,,1150000,,0.060869565,,,0,,,0,,,,Moore
8464,Figaro,1931,5,6,1,0,Abbesses,,,,6 étages,52000,0,,675000,,0.077037037,,,0,,,0,,,,Moore
8465,Figaro,1931,5,7,1,0,Pyramides,,,,6 étages,132000,0,,1850000,,0.071351351,,,0,,,0,,,,Moore
8466,Figaro,1931,5,8,1,0,Pasteur,,,,"6 étages, 18 appart",44000,0,,825000,,0.053333333,,,0,,,0,,,,Moore
8467,Figaro,1931,5,9,1,0,Monceau,,,,7 étages,350000,0,,4000000,,0.0875,,,0.125,500000,4.4,0,,,,Moore
8468,Figaro,1932,1,6,1,0,Parc Monceau,,,,,150000,0,,2500000,,0.06,,,0,,,0,,,,Moore
8469,Figaro,1932,1,6,1,0,Quartier des Écoles,,,,,200000,0,,2500000,,0.08,,,0,,,0,,,,Moore
8470,Figaro,1932,1,12,1,0,Luxembourg,,,,,45000,0,,625000,,0.072,,,0,,,0,,,,Moore
8471,Figaro,1932,1,12,1,0,Auteuil,,,,,41000,0,,600000,,0.068333333,,,0,,,0,,,,Moore
8472,Figaro,1932,1,12,1,0,Batignolles,,,,,42000,0,,500000,,0.084,,,0,,,0,,,,Moore
8473,Figaro,1932,1,12,1,0,Île St-Louis,,,,,61500,0,,800000,,0.076875,,,0,,,0,,,,Moore
8474,Figaro,1932,1,12,1,0,9ème arrondissement,,,,,80000,0,,850000,,0.094117647,,,0,,,0,,,,Moore
8475,Figaro,1932,1,13,0,0,Blvd Edgar-Quinet,22,,,741,42879,0,,550000,,0.077961818,,,0,,,0,,,,Moore
8476,Figaro,1932,1,13,0,0,Rue de Patay,41_43,,,,12400,0,,100000,,0.124,,,0,,,0,,,,Moore
8477,Figaro,1932,1,13,1,0,Blvd Saint-Germain,,,,,101000,0,,1650000,,0.061212121,,,0,,,0,,,,Moore
8478,Figaro,1932,1,13,1,0,17ème arrondissement,,,,,224000,0,,2500000,,0.0896,,,0,,,0,,,,Moore
8479,Figaro,1932,1,13,1,0,Faubourg Montmartre,,,,,100000,0,,1500000,,0.066666667,,,0,,,0,,,,Moore
8480,Figaro,1932,1,15,0,0,Impasse Touzet,22,,,90,8140,1,,25000,,0.32558,,,0,,,0,,,,Moore
8481,Figaro,1932,1,15,0,0,Rue de la Pompe,62,,,232,33000,1,,400000,,0.0825,,,0,,,0,,,,Moore
8482,Figaro,1932,1,16,0,0,Rue Bisson,49,Rue Palikao,40_42_44,1167,44000,1,,150000,,0.293333333,,,0,,,0,,,,Moore
8483,Figaro,1932,1,18,1,0,Champerret,,,,,70000,0,,850000,,0.082352941,,,0,,,0,,,,Moore
8484,Figaro,1932,1,19,1,0,Étoile,,,,,250000,0,,2600000,,0.096153846,,,0,,,0,,,,Moore
8485,Figaro,1932,1,19,1,0,Champ-de-Mars,,,,,170000,0,,2700000,,0.062962963,,,0,,,0,,,,Moore
8486,Figaro,1932,1,19,1,0,St-Georges,,,,,82300,0,,875000,,0.094057143,,,0,,,0,,,,Moore
8487,Figaro,1932,1,20,1,0,Champ-de-Mars,,,,360,62000,0,,750000,,0.082666667,,,0,,,0,,,,Moore
8488,Figaro,1932,1,20,1,0,16ème arrondissement,,,,,85000,0,,1100000,,0.077272727,,,0,,,0,,,,Moore
8489,Figaro,1932,1,21,0,0,Blvd Exelmans,4_6,,,769,80000,0,,900000,,0.088888889,,,0,,,1,,,,Moore
8490,Figaro,1932,1,21,1,0,Passy,,,,,95000,0,,900000,,0.105555556,,,0,,,0,,,,Moore
8491,Figaro,1932,1,21,1,0,Auteuil,,,,,83000,0,,1000000,,0.083,,,0,,,0,,,,Moore
8492,Figaro,1932,1,22,1,0,Denfert-Rochereau,,,,,96000,0,,1180000,,0.081355932,,,0,,,0,,,,Moore
8493,Figaro,1932,1,25,1,0,Lorette,,,,"6 étages, 6 appart",82300,0,,875000,,0.094057143,,,0,,,0,,,,Moore
8494,Figaro,1932,1,26,1,0,14ème arrondissement,,,,6 étages ,48000,0,,550000,,0.087272727,,,0,,,0,,,,Moore
8495,Figaro,1932,1,27,0,0,Rue Villiot,24,,,,15000,0,,210000,,0.071428571,,,0,,,0,,,,Moore
8496,Figaro,1932,1,27,1,0,Université,,,,,105000,0,,1900000,,0.055263158,,,0,,,0,,,,Moore
8497,Figaro,1932,1,27,1,0,12ème arrondissement,,,,,150000,0,,1800000,,0.083333333,,,0,,,0,,,,Moore
8498,Figaro,1932,1,27,1,0,Pereire,,,,,200000,0,,1500000,,0.133333333,,,0,,,0,,,,Moore
8499,Figaro,1932,1,27,1,0,Bourse,,,,,45000,0,,550000,,0.081818182,,,0,,,0,,,,Moore
8500,Figaro,1932,1,27,1,0,Chardon-Lagache,,,,6 étages ,93000,0,,1000000,,0.093,,,0,,,0,,,,Moore
8501,Figaro,1932,1,27,1,0,Auteuil,,,,"7 étages, 14 appart",84000,0,,1000000,,0.084,,,0,,,0,,,,Moore
8502,Figaro,1932,1,28,1,0,18ème arrondissement,,,,6 étages ,36000,0,,550000,,0.065454545,,,0,,,0,,,,Moore
8503,Figaro,1932,1,28,1,0,9ème arrondissement,,,,,63000,0,,850000,,0.074117647,,,0,,,0,,,,Moore
8504,Figaro,1932,1,29,0,0,Ave Daumesnil,30,,,302,91455,1,,900000,,0.101616667,,,0,,,1,,,,Moore
8505,Figaro,1932,1,30,1,0,Maillot,,,,,520000,0,,1650000,,0.315151515,,,0,,,0,,,,Moore
8506,Figaro,1932,2,3,0,0,Rue Lapeyrere,14,,,497.66,183821,1,,1400000,,0.131300714,,,0,,,0,,,,Moore
8507,Figaro,1932,2,3,1,0,Blvd Saint-Germain,,,,6 étages ,148000,0,,1550000,,0.095483871,,,0,,,0,,,,Moore
8508,Figaro,1932,2,4,1,0,Petite Champerret,,,,6 étages ,70000,0,,850000,,0.082352941,,,0,,,0,,,,Moore
8509,Figaro,1932,2,8,1,0,Étoile,,,,,250000,0,,1900000,,0.131578947,,,0,,,0,,,,Moore
8510,Figaro,1932,2,8,1,0,Ave Jean-Jaurès,,,,,25500,0,,325000,,0.078461538,,,0,,,0,,,,Moore
8511,Figaro,1932,2,8,1,0,Rue de Rome,,,,,34000,0,,400000,,0.085,,,0,,,0,,,,Moore
8512,Figaro,1932,2,8,1,0,Place Blanche,,,,,92000,0,,925000,,0.099459459,,,0,,,0,,,,Moore
8513,Figaro,1932,2,8,1,0,Montparnasse,,,,,60000,0,,1000000,,0.06,,,0,,,0,,,,Moore
8514,Figaro,1932,2,8,1,0,Rue Rennes,,,,,120000,0,,1600000,,0.075,,,0,,,0,,,,Moore
8515,Figaro,1932,2,8,1,0,Champ-de-Mars,,,,,200000,0,,3000000,,0.066666667,,,0,,,0,,,,Moore
8516,Figaro,1932,2,8,1,0,Ave Foch,,,,,330000,0,,5000000,,0.066,,,0,,,0,,,,Moore
8517,Figaro,1932,2,8,1,0,La Muette,,,,,610000,0,,6500000,,0.093846154,,,0,,,0,,,,Moore
8518,Figaro,1932,2,9,1,0,Blvd Magenta,,,,"5 étages, 10 appart",95000,0,,850000,,0.111764706,,,0.382352941,325000,,0,,,,Moore
8519,Figaro,1932,2,9,1,0,Champs-Elysées,,,,640,280000,0,,2800000,,0.1,,,0,,,0,,,,Moore
8520,Figaro,1932,2,9,1,0,Ternes,,,,,140000,0,,1150000,,0.12173913,,,0.304347826,350000,,0,,,,Moore
8521,Figaro,1932,2,10,0,0,Cité d'Antin,14,,,138,37800,0,,650000,,0.058153846,,,0,,,0,,,,Moore
8522,Figaro,1932,2,10,1,0,Villiers,,,,500,57000,0,,550000,,0.103636364,,,0,,,0,,,,Moore
8523,Figaro,1932,2,11,0,0,Cité Nollez,19,,,223,8686,1,,60000,,0.144766667,,,0,,,0,,,,Moore
8524,Figaro,1932,2,11,1,0,Auteuil,,,,,140000,0,,1350000,,0.103703704,,,0,,,0,,,,Moore
8525,Figaro,1932,2,11,1,0,St-Georges,,,,,81000,0,,850000,,0.095294118,,,0,,,0,,,,Moore
8526,Figaro,1932,2,15,0,0,Rue Tholozé,14,,,235,6000,1,,75000,,0.08,,,0,,,0,,,,Moore
8527,Figaro,1932,2,16,0,0,Rue Galilée,56,,,287.45,81778,1,,1200000,,0.068148333,,,0,,,0,,,,Moore
8528,Figaro,1932,2,16,1,0,Blvd Saint-Germain,,,,6 étages ,100000,0,,1100000,,0.090909091,,,0,,,0,,,,Moore
8529,Figaro,1932,2,16,1,0,Étoile,,,,,146500,0,,1150000,,0.127391304,,,0,,,0,,,,Moore
8530,Figaro,1932,2,16,1,0,Passy,,,,6 étages ,93000,0,,1000000,,0.093,,,0,,,0,,,,Moore
8531,Figaro,1932,2,17,1,0,Montparnasse,,,,,26000,0,,230000,,0.113043478,,,0,,,0,,,,Moore
8532,Figaro,1932,2,17,1,0,16ème arrondissement,,,,,7000,0,,150000,,0.046666667,,,0,,,0,,,,Moore
