entryid,propid,duplicate,Database,Stad,Street,No,day,month,year,price,appraisal,HerengrachtRem,EntryIDOrig,PropIDOrig
275,138,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,139,5,12,1933,30000,1,0,292,481
276,138,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,139,7,10,1938,30000,1,0,293,481
277,139,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,156,,2,1923,23500,1,0,296,482
278,139,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,156,,7,1931,25000,1,0,297,482
279,139,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,156,7,3,1960,43500,0,0,295,482
280,140,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,159,6,11,1917,18500,1,0,298,483
281,141,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,160,16,6,1930,22000,1,0,299,484
282,141,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,160,16,10,1933,23200,0,0,300,484
283,141,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,160,19,2,1953,29100,0,0,301,484
284,142,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,161,6,11,1917,24000,1,0,302,485
285,143,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,162,16,6,1930,25000,1,0,303,486
286,143,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,162,16,10,1933,25400,0,0,304,486
287,143,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,162,24,10,1933,25000,1,0,305,486
288,143,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,162,9,6,1938,24000,1,0,306,486
289,144,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,164,28,9,1922,28000,1,0,307,487
290,145,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,166,28,9,1922,22000,1,0,308,488
291,145,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,166,,7,1931,28500,1,0,309,488
292,146,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,168,28,9,1922,22000,1,0,310,489
293,146,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,168,,7,1931,26000,1,0,311,489
294,147,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,170,28,9,1922,22000,1,0,312,490
295,147,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,170,,7,1924,24000,1,0,313,490
296,148,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,172,8,11,1945,27000,1,0,314,491
297,149,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,174,8,11,1945,27000,1,0,315,492
298,150,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,175,5,10,1925,22200,0,0,316,493
299,150,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,175,7,2,1931,27500,1,0,317,493
300,151,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,176,8,11,1945,27000,1,0,318,494
301,152,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,177,5,10,1925,22400,0,0,319,495
302,152,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,177,7,2,1931,25000,1,0,320,495
303,152,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,177,14,3,1949,32200,0,0,321,495
304,153,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,178,8,11,1945,27000,1,0,322,496
305,154,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,179,5,10,1925,22200,0,0,323,497
306,154,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,179,7,2,1931,27500,1,0,324,497
307,155,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,181,5,10,1925,21000,0,0,325,498
308,155,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,181,7,2,1931,27500,1,0,326,498
309,156,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,183,5,10,1925,22200,0,0,328,499
310,156,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,183,7,2,1931,27500,1,0,329,499
311,156,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,183,20,5,1957,43000,0,0,327,499
312,157,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,185,5,10,1925,22800,0,0,330,500
313,157,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,185,7,2,1931,27500,1,0,331,500
314,158,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,189,4,11,1929,25600,0,0,332,501
315,158,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,189,25,1,1971,47000,0,0,333,501
316,159,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,209,16,2,1917,18000,1,0,334,502
317,160,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,211,16,2,1917,18000,1,0,335,503
318,161,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,213,25,7,1960,36000,0,0,654,504
319,162,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,215,25,7,1960,39500,0,0,655,505
320,163,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,217,25,7,1960,55500,0,0,656,506
321,164,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,219,25,7,1960,43900,0,0,657,507
322,165,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,224,10,8,1917,13500,1,0,336,508
323,166,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,237,1,5,1922,25000,1,0,337,509
324,166,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,237,8,4,1968,45000,0,0,338,509
325,167,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,239,12,7,1932,22000,1,0,339,510
326,168,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,241,12,7,1932,22000,1,0,340,511
327,169,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,243,29,10,1923,23000,0,0,341,512
328,170,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,247,26,6,1948,24000,1,0,342,513
329,171,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,251,25,3,1921,18000,1,0,344,514
330,171,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,251,26,1,1922,20000,1,0,343,514
331,171,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,251,30,12,1935,13000,1,0,345,514
332,172,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,253,25,3,1921,18000,1,0,347,515
333,172,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,253,26,1,1922,20000,1,0,346,515
334,172,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,253,30,12,1935,13000,1,0,348,515
335,173,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,255,25,3,1921,18000,1,0,350,516
336,173,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,255,26,1,1922,20000,1,0,349,516
337,173,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,255,30,12,1935,13000,1,0,351,516
338,174,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,257,25,3,1921,18000,1,0,353,517
339,174,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,257,26,1,1922,20000,1,0,352,517
340,174,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,257,30,12,1935,13000,1,0,354,517
341,175,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,262,,2,1923,17000,1,0,355,518
342,176,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,263,12,6,1922,21800,0,0,356,519
343,176,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,263,11,12,1967,60000,0,0,357,519
344,177,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,264,,2,1923,17000,1,0,358,520
345,178,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,266,,2,1923,17000,1,0,359,521
346,179,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,267,20,2,1936,12000,1,0,360,522
347,180,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,268,,2,1923,25000,1,0,361,523
348,181,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,269,20,2,1936,12000,1,0,362,524
349,182,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,271,20,2,1936,12000,1,0,363,525
350,183,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272,2,5,1928,17500,1,0,367,526
351,183,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272,,3,1930,17500,1,0,368,526
352,183,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272,1,12,1947,13000,0,0,369,526
353,184,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,273,20,2,1936,30000,1,0,373,527
354,185,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,274,2,5,1928,17500,1,0,374,528
355,185,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,274,,3,1930,17500,1,0,375,528
356,185,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,274,1,12,1947,12000,0,0,376,528
357,186,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,276,2,5,1928,17500,1,0,377,529
358,186,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,276,,3,1930,17500,1,0,378,529
359,186,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,276,1,12,1947,12000,0,0,379,529
360,187,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,278,7,5,1924,23000,1,0,381,530
361,187,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,278,27,12,1924,24000,1,0,382,530
362,187,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,278,15,11,1971,58000,0,0,383,530
363,188,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,279,6,2,1950,17001,0,0,384,531
364,189,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,280,7,5,1924,23000,1,0,385,532
365,189,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,280,27,12,1924,24000,1,0,386,532
366,189,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,280,15,11,1971,47000,0,0,387,532
367,190,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,282,7,5,1924,23000,1,0,388,533
368,190,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,282,27,12,1924,24000,1,0,389,533
369,191,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,284,7,5,1924,23000,1,0,390,534
370,191,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,284,27,12,1924,24000,1,0,391,534
371,192,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,286,18,6,1962,40700,0,0,392,535
372,193,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,316,12,4,1926,14090,0,0,395,536
373,194,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,318,12,4,1926,14010,0,0,396,537
374,195,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,320,12,4,1926,14200,0,0,397,538
375,195,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,320,28,3,1927,14900,0,0,398,538
376,196,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,322,12,4,1926,14000,0,0,399,539
377,197,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,324,12,4,1926,14800,0,0,400,540
378,197,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,324,16,6,1958,20600,0,0,401,540
379,197,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,324,12,3,1962,27500,0,0,402,540
380,198,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,329,18,11,1923,20500,1,0,410,541
381,198,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,329,22,3,1926,15000,0,0,411,541
382,199,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,331,18,11,1923,20500,1,0,412,542
383,199,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,331,22,3,1926,15700,0,0,413,542
384,200,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,333,18,11,1923,20500,1,0,414,543
385,200,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,333,22,3,1926,16090,0,0,415,543
386,201,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,335,18,11,1923,20500,1,0,416,544
387,201,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,335,22,3,1926,16000,0,0,417,544
388,202,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,337,18,1,1923,20500,1,0,418,545
389,202,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,337,22,3,1926,15800,0,0,419,545
390,203,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,339,18,1,1923,20500,1,0,420,546
391,203,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,339,22,3,1926,15800,0,0,421,546
392,204,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,341,18,1,1923,20500,1,0,422,547
393,204,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,341,22,3,1926,15900,0,0,423,547
394,205,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,342,18,1,1923,20500,1,0,424,548
395,205,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,342,22,3,1926,16000,0,0,425,548
396,206,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,343,18,1,1923,20500,1,0,426,549
397,206,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,343,22,3,1926,15800,0,0,427,549
398,207,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,347,18,1,1923,20500,1,0,428,550
399,207,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,347,22,3,1926,15900,0,0,429,550
400,208,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,349,18,1,1923,20500,1,0,430,551
401,208,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,349,22,3,1926,16000,0,0,431,551
402,208,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,349,8,7,1940,10600,0,0,432,551
403,208,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,349,31,7,1946,16000,1,0,433,551
404,209,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,351,18,1,1923,20500,1,0,434,552
405,209,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,351,22,3,1926,15800,0,0,435,552
406,209,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,351,17,3,1930,19100,0,0,436,552
407,209,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,351,4,7,1949,13650,0,0,437,552
408,210,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,353,18,1,1923,20500,1,0,438,553
409,210,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,353,22,3,1926,15800,0,0,439,553
410,211,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,355,18,1,1923,20500,1,0,440,554
411,211,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,355,22,3,1926,15800,0,0,441,554
412,212,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,356,12,11,1928,17000,1,0,442,555
413,212,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,356,15,2,1932,12850,0,0,443,555
414,213,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,357,18,11,1923,20500,1,0,446,556
415,213,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,357,22,3,1926,15800,0,0,447,556
416,213,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,357,14,11,1966,33000,0,0,448,556
417,214,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,358,12,11,1928,17000,1,0,449,557
418,214,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,358,15,2,1932,12700,0,0,450,557
419,215,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,359,18,11,1923,20500,1,0,453,558
420,215,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,359,22,3,1926,15800,0,0,454,558
421,215,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,359,14,11,1966,31010,0,0,455,558
422,216,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,360,12,11,1928,17000,1,0,456,559
423,216,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,360,15,2,1932,14510,0,0,457,559
424,217,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,361,18,11,1923,20500,1,0,458,560
425,217,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,361,22,3,1926,15800,0,0,459,560
426,218,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,362,10,3,1942,14000,1,0,460,561
427,219,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,363,18,11,1923,20500,1,0,461,562
428,219,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,363,22,3,1926,15800,0,0,462,562
429,220,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,365,18,11,1923,20500,1,0,463,563
430,220,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,365,22,3,1926,15500,0,0,464,563
431,221,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,367,18,11,1923,20500,1,0,465,564
432,221,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,367,22,3,1926,15600,0,0,466,564
433,222,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,369,18,11,1923,20500,1,0,467,565
434,222,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,369,22,3,1926,15500,0,0,468,565
435,223,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,371,18,11,1923,20500,1,0,469,566
436,223,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,371,22,3,1926,15600,0,0,470,566
437,223,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,371,28,11,1977,93000,0,0,471,566
438,224,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,373,18,11,1923,20500,1,0,472,567
439,224,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,373,22,3,1926,15400,0,0,473,567
440,224,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,373,28,11,1977,81000,0,0,474,567
441,225,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,375,18,11,1923,20500,1,0,475,568
442,225,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,375,22,3,1926,15200,0,0,476,568
443,226,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,377,18,11,1923,20500,1,0,477,569
444,226,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,377,22,3,1926,15200,0,0,478,569
445,227,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,379,18,11,1923,20500,1,0,479,570
446,227,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,379,22,3,1926,15200,0,0,480,570
447,228,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,381,18,11,1923,20500,1,0,481,571
448,228,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,381,22,3,1926,15300,0,0,482,571
449,229,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,382,6,5,1935,9400,0,0,485,572
450,229,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,382,13,12,1937,9000,0,0,486,572
451,230,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,383,18,11,1923,20500,1,0,487,573
452,230,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,383,22,3,1926,15300,0,0,488,573
453,231,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,384,17,9,1951,10600,0,0,492,574
454,232,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,385,12,3,1951,17500,0,0,493,575
455,233,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,386,6,5,1935,9300,0,0,500,576
456,233,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,386,17,9,1951,11000,0,0,501,576
457,234,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,387,12,3,1951,16800,0,0,494,577
458,235,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,388,6,5,1935,9300,0,0,504,578
459,235,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,388,17,9,1951,10600,0,0,505,578
460,236,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,389,12,3,1951,16500,0,0,495,579
461,237,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,394,31,1,1922,15000,1,0,506,580
462,238,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,396,31,1,1922,15000,1,0,508,581
463,238,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,396,8,6,1925,17500,0,0,509,581
464,239,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,398,31,1,1922,15000,1,0,510,582
465,239,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,398,8,6,1925,17500,0,0,511,582
466,239,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,398,1,9,1928,20000,1,0,512,582
467,239,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,398,5,5,1930,19000,0,0,513,582
468,240,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,422,12,9,1925,18000,1,0,517,583
469,240,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,422,1,4,1926,16000,1,0,518,583
470,241,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,424,12,9,1925,18000,1,0,520,584
471,241,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,424,1,4,1926,16000,1,0,521,584
472,242,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,426,12,9,1925,18000,1,0,522,585
473,242,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,426,1,4,1926,16000,1,0,523,585
474,243,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,430,7,10,1925,18000,1,0,525,586
475,243,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,430,1,4,1926,16000,1,0,526,586
476,244,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,432,7,10,1925,18000,1,0,528,587
477,244,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,432,1,4,1926,16000,1,0,529,587
478,245,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,434,7,10,1925,18000,1,0,530,588
479,245,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,434,1,4,1926,16000,1,0,531,588
480,246,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,436,7,10,1925,18000,1,0,533,589
481,246,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,436,1,4,1926,16000,1,0,534,589
482,247,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,438,7,10,1925,18000,1,0,535,590
483,247,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,438,1,4,1926,16000,1,0,536,590
484,248,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,440,22,1,1926,18000,1,0,537,591
485,248,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,440,1,4,1926,16000,1,0,538,591
486,249,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,442,22,1,1926,18000,1,0,539,592
487,249,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,442,1,4,1926,16000,1,0,540,592
488,250,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,444,22,1,1926,18000,1,0,541,593
489,250,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,444,1,4,1926,16000,1,0,542,593
490,251,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,100_102,1,11,1929,48000,1,0,262,594
491,252,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,123_125,26,9,1960,105570,0,0,278,595
492,253,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,148_150,6,3,1926,95000,1,0,294,596
493,254,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,213_219_1_3,25,7,1960,275900,0,0,660,618
494,255,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,270_276_144_148,23,1,1924,125000,1,0,364,620
495,256,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272_274_276,9,5,1940,42000,1,0,365,597
496,256,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272_274_276,2,8,1944,52000,1,0,366,597
497,257,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272_276_316_328,2,5,1928,72500,1,0,370,598
498,257,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272_276_316_328,,6,1932,70000,1,0,371,598
499,257,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272_276_316_328,,9,1934,70000,1,0,372,598
500,257,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,272_276_316_328,1,12,1947,54600,0,0,380,598
501,258,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,326_328,12,4,1926,16630,0,0,403,599
502,258,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,326_328,2,5,1928,20000,1,0,405,599
503,258,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,326_328,,3,1930,20000,1,0,406,599
504,258,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,326_328,9,5,1940,17000,1,0,407,599
505,258,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,326_328,10,7,1944,20000,1,0,408,599
506,258,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,326_328,1,12,1947,15300,0,0,409,599
507,259,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,356a,12,11,1928,17000,1,0,444,600
508,259,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,356a,15,2,1932,12800,0,0,445,600
509,260,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,358a,12,11,1928,17000,1,0,451,601
510,260,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,358a,15,2,1932,12700,0,0,452,601
511,261,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,385_387_389_1_3,12,3,1951,87805,0,0,498,619
512,262,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,418_420,12,9,1925,40000,1,0,514,602
513,262,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,418_420,1,4,1926,34000,1,0,515,602
514,263,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,419_421,19,7,1926,18000,0,0,516,603
515,264,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,423_425,19,7,1926,17200,0,0,519,604
516,265,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,427_429,19,7,1926,17000,0,0,524,605
517,266,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,431_433,19,7,1926,17200,0,0,527,606
518,267,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,435_437,19,7,1926,17000,0,0,532,607
519,268,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,446_448,22,1,1926,40000,1,0,543,608
520,268,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,446_448,1,4,1926,34000,1,0,544,608
521,269,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,45_47,9,10,1978,265000,0,0,220,609
522,270,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,459_477,1,5,1944,105000,1,0,545,610
523,271,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,459_493,9,3,1953,65200,0,0,550,611
524,272,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,479_481,9,3,1953,16000,0,0,546,612
525,273,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,483_485,9,3,1953,16000,0,0,547,613
526,274,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,487_489,9,3,1953,16000,0,0,548,614
527,275,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,491_493,9,3,1953,16000,0,0,549,615
528,276,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,495_497,1,6,1953,18200,0,0,551,616
529,277,0,SAAuctions,Amsterdam,Admiraal de Ruyterweg,499_501,1,6,1953,17800,0,0,552,617
530,278,0,SAAuctions,Amsterdam,Admiralengracht,40,27,7,1942,15800,0,0,554,621
